epoch,step,test_acc,test_f1,test_loss,test_precision,test_recall,test_roc-auc,train_acc_epoch,train_acc_step,train_f1_epoch,train_f1_step,train_loss,train_precision_epoch,train_precision_step,train_recall_epoch,train_recall_step,train_roc-auc_epoch,train_roc-auc_step,val_acc,val_f1,val_loss,val_precision,val_recall,val_roc-auc
2,1199,,,,,,,,0.39595961570739746,,0.35445135831832886,1.0589572191238403,,0.3222222328186035,,0.39595961570739746,,0.6135283708572388,,,,,,
2,1249,,,,,,,,0.4285714328289032,,0.32312312722206116,1.2305809259414673,,0.2638888955116272,,0.4285714328289032,,0.537634015083313,,,,,,
2,1299,,,,,,,,0.4000000059604645,,0.3452380895614624,0.9469978213310242,,0.36666667461395264,,0.4000000059604645,,0.6033049821853638,,,,,,
2,1349,,,,,,,,0.33101850748062134,,0.2787427604198456,1.008461833000183,,0.2535947859287262,,0.33101850748062134,,0.5868290066719055,,,,,,
2,1399,,,,,,,,0.4722222089767456,,0.38496240973472595,0.9360691905021667,,0.3446055054664612,,0.4722222089767456,,0.7191919684410095,,,,,,
2,1449,,,,,,,,0.36538463830947876,,0.3009803891181946,1.0947141647338867,,0.33580246567726135,,0.36538463830947876,,0.6798920631408691,,,,,,
2,1499,,,,,,,,0.5071428418159485,,0.4917258024215698,0.7840998768806458,,0.5012345910072327,,0.5071428418159485,,0.6834567785263062,,,,,,
2,1523,,,,,,,,,,,,,,,,,,0.3321249186992645,0.26069313287734985,1.1007728576660156,0.24563908576965332,0.3321249186992645,0.5063045024871826
2,1523,,,,,,,0.44530731439590454,,0.39269351959228516,,,0.38424432277679443,,0.44530731439590454,,0.6574581861495972,,,,,,,
3,1524,0.35176870226860046,0.2736443877220154,1.0812724828720093,0.2671780586242676,0.35176870226860046,0.5188542604446411,,,,,,,,,,,,,,,,,
